CASENUM HOUR LGT_COND WEATHER ALCOHOL TYP_INT REST_USE AIR_BAG SEVERITY VTRAFWAY VNUM_LAN VSPD_LIM VALIGN VSURCOND
201313562676 13 1 1 2 1 3 20 1 1 2 55 1 1
201313562696 17 1 1 2 3 3 20 1 1 2 50 1 1
201313562701 16 1 10 2 3 3 20 0 1 2 55 1 1
201313562706 8 4 1 2 1 3 20 0 3 2 70 1 1
201313562765 10 1 1 2 2 3 20 0 4 2 25 1 1
201313562805 16 1 10 2 1 3 9 0 3 2 70 1 1
201313562907 6 1 2 2 2 3 20 0 1 2 25 1 2
201313562977 17 1 2 2 1 3 20 1 1 2 50 3 2
201313563003 2 2 10 2 1 3 20 0 6 1 70 2 2
201313563026 6 1 5 2 2 3 9 1 5 4 45 1 1
201313563030 11 1 1 1 2 3 20 1 1 3 25 1 1
201313563041 13 1 1 2 2 3 9 1 1 4 40 1 1
201313563095 22 2 1 1 2 3 20 0 1 5 45 1 1
201313563170 13 1 1 2 1 3 20 1 3 2 70 1 1
201313563224 10 1 1 2 1 2 20 1 3 2 70 1 1
201313563235 22 3 1 1 1 3 20 1 1 4 45 1 1
201313563244 14 1 2 2 2 3 20 0 5 4 35 1 2
201313563259 13 1 1 2 3 3 20 0 1 4 25 1 1
201313563265 16 1 2 2 1 3 20 0 1 2 25 1 2
201313563273 12 1 10 2 2 3 20 0 1 3 35 1 1
201313563300 17 1 1 2 2 3 9 0 1 6 45 1 1
201313563310 22 2 10 2 2 3 20 0 1 2 25 1 1
201313563357 21 2 1 2 1 3 20 0 3 3 70 1 1
201313563407 15 1 10 2 3 3 20 0 5 4 35 1 1
201313563458 7 1 1 2 1 3 20 1 3 3 70 1 1
201313563473 18 1 10 2 1 3 20 1 1 2 55 1 1
201313563500 8 1 1 2 1 3 20 0 3 3 70 1 1
201313563503 12 1 1 2 3 3 20 1 1 2 55 1 1
201313563511 12 1 1 2 1 3 20 1 2 2 70 2 1
201313563597 22 3 1 2 2 3 20 1 5 4 30 1 1
201313563598 15 1 10 2 2 3 20 0 1 4 40 1 1
201313563612 13 1 1 2 1 7 9 1 5 4 45 1 1
201313563683 17 1 1 2 1 3 20 0 1 6 40 1 1
201313563688 9 1 1 2 2 3 20 0 1 4 35 1 1
201313563691 11 1 1 2 2 3 1 0 2 4 35 1 1
201313563716 14 1 1 2 2 3 20 0 1 2 30 1 1
201313563727 9 1 1 2 3 3 20 0 1 2 25 1 1
201313563855 8 1 10 2 1 3 20 1 5 2 45 1 1
201313563861 19 5 1 2 1 3 9 1 1 6 45 1 1
201313563945 14 1 1 2 1 3 9 0 3 2 70 1 1
201313564081 17 1 1 2 1 3 9 0 1 2 55 1 1
201313564094 14 1 1 2 1 3 20 0 1 4 45 1 1
201313564099 9 1 1 2 2 3 20 1 1 4 30 1 1
201313564148 19 1 1 2 1 3 20 0 1 2 5 1 1
201313564182 21 3 1 2 2 3 20 0 1 5 45 1 1
201313564188 14 1 1 2 1 3 20 0 5 4 45 1 1
201313564225 15 1 1 2 1 3 9 1 3 2 70 1 1
201313564249 7 1 1 2 1 3 20 0 2 2 70 2 1
201313564253 21 2 1 2 1 3 20 1 1 2 25 1 1
201313564303 14 1 1 2 1 3 1 1 3 5 45 1 1
201313564305 16 1 1 2 2 3 20 0 1 2 25 1 1
201313564309 13 1 1 2 1 3 20 0 1 4 45 1 1
201313564318 16 1 1 2 1 3 20 0 1 2 50 1 1
201313564344 11 1 1 2 1 3 20 0 1 2 55 1 1
201313564398 20 3 1 2 2 3 20 0 1 2 25 1 1
201313564409 0 2 1 1 1 3 20 0 1 2 25 1 1
201313564467 7 1 1 2 1 3 9 1 1 2 50 1 1
201313564478 19 1 1 2 1 3 20 0 1 4 30 1 1
201313564495 2 2 1 2 1 3 9 1 2 2 70 2 1
201313564501 10 1 1 2 2 3 20 0 1 4 25 1 1
201313564513 14 1 1 2 1 3 20 0 5 2 35 1 1
201313564554 16 1 1 2 1 3 20 0 1 2 50 1 1
201313564712 16 1 1 2 1 3 9 0 2 2 70 1 1
201313564723 22 2 1 2 1 7 9 1 1 2 55 4 1
201313564733 14 1 10 2 1 3 20 1 5 4 35 1 1
201313564876 14 1 2 2 1 7 0 1 3 2 70 1 2
201313564890 21 2 10 2 1 3 20 0 1 2 55 1 1
201313564920 11 1 1 2 3 3 9 0 5 4 35 1 1
201313564927 17 1 10 2 1 3 20 0 1 4 45 1 1
201313565164 12 1 10 2 1 3 9 1 5 4 40 1 1
201313565168 16 1 1 2 1 3 9 0 5 4 35 1 1
201313565171 18 1 1 2 2 3 20 1 5 4 40 1 1
201313565246 13 1 1 2 1 3 9 0 5 2 30 1 1
201313565273 13 1 10 2 1 3 20 1 5 4 35 1 1
201313565290 20 3 10 2 2 3 20 0 1 2 30 1 2
201313565301 17 1 10 2 1 3 20 0 1 4 35 1 1
201313565370 9 1 10 2 3 3 20 0 1 2 25 1 1
201313565393 14 1 2 2 2 3 20 0 1 2 25 1 2
201313565394 15 1 2 2 3 3 20 0 1 4 30 1 2
201313565547 12 1 1 2 3 3 20 0 1 2 30 1 1
201313565555 8 1 1 2 1 3 20 0 3 3 70 1 1
201313565580 11 1 1 2 3 3 20 0 1 2 25 1 1
201313565590 18 1 1 2 3 3 20 0 1 2 25 1 1
201313565642 13 1 1 2 1 3 9 0 1 5 35 1 1
201313565664 23 2 2 1 1 3 9 1 1 2 55 1 2
201313565705 15 1 1 2 1 3 20 0 5 2 55 1 1
201313565772 20 3 1 2 2 3 9 0 3 2 35 1 1
201313565786 19 2 10 2 3 3 20 0 1 2 30 1 1
201313565798 18 1 1 2 1 3 20 0 2 2 70 1 1
201313565881 19 2 1 2 3 3 20 0 1 2 35 1 1
201313565902 16 1 1 2 2 3 20 0 1 4 25 1 1
201313565937 6 3 1 2 2 3 20 0 1 2 25 1 1
201313565943 7 3 2 2 2 3 20 0 5 4 40 1 2
201313565972 10 1 1 2 3 3 9 0 2 2 35 1 1
201313565991 17 1 10 2 2 3 20 0 1 2 25 1 1
201313566088 18 3 2 2 1 3 20 0 1 5 45 1 2
201313566126 2 2 1 1 1 3 20 1 1 2 55 1 1
201313566174 10 1 10 2 1 3 9 0 3 3 70 1 1
201313566178 15 1 2 2 1 3 9 1 1 2 45 1 2
201313566281 20 3 1 2 2 3 20 0 1 3 45 1 1
201313566290 15 1 1 2 1 3 20 0 3 2 40 3 1
201313566416 15 1 1 2 1 3 20 0 1 5 45 1 1
201313566421 2 2 2 2 1 3 20 0 1 5 45 1 2
201313566514 18 3 2 2 2 3 20 0 1 2 25 1 2
201313566516 13 1 10 2 2 3 20 0 3 2 40 1 2
201313566534 22 3 11 2 1 3 20 0 1 2 25 1 4
201313566548 19 2 4 2 1 3 20 1 3 2 70 1 4
201313566556 2 2 1 1 1 3 20 1 3 2 70 1 1
201313566610 7 4 10 2 1 3 20 1 3 2 70 1 1
201313566617 2 2 11 1 1 3 20 0 1 2 55 1 3
201313566633 10 1 11 2 1 3 20 1 3 2 70 1 11
201313566636 11 1 11 2 1 3 9 0 2 2 70 1 3
201313566672 19 2 11 2 1 3 9 1 3 2 70 1 3
201313566680 12 1 4 2 1 3 9 0 3 3 70 1 3
201313566681 13 1 1 2 1 3 20 0 3 3 70 1 10
201313566732 13 1 10 2 3 3 20 0 1 2 45 1 1
201313566798 18 3 1 2 1 3 20 0 1 4 45 1 1
201313566873 12 1 10 2 2 3 9 1 5 4 45 1 2
201313566879 14 2 1 2 3 3 20 0 1 2 25 1 1
201313566915 0 2 2 2 1 3 20 1 2 2 70 1 2
201313567053 16 5 10 2 3 3 20 0 5 2 45 1 1
201313567084 7 1 10 2 3 3 20 0 1 5 50 1 1
201313567097 17 2 11 2 1 3 20 0 1 2 55 3 3
201313567108 21 2 1 1 1 3 9 1 3 2 45 1 1
201313567160 10 1 10 2 1 3 20 0 5 2 35 1 2
201313567235 1 2 5 2 1 7 9 1 1 2 55 3 2
201313567446 15 1 10 2 1 3 9 1 1 2 25 1 2
201313567470 16 1 10 2 1 3 0 0 5 4 25 1 1
201313567479 3 2 2 1 1 3 20 0 1 2 35 1 2
201313567498 12 1 10 2 1 3 20 0 3 2 70 1 4
201313567568 16 1 1 2 2 3 9 0 1 2 25 1 3
201313567592 20 3 10 1 2 3 20 0 1 5 45 1 2
201314087439 17 3 10 1 1 7 9 1 5 4 35 1 2
201314087528 7 1 1 2 1 3 9 1 1 2 55 1 4
201314087572 6 3 10 2 1 3 20 1 3 3 70 1 3
201314087720 10 1 2 2 2 3 0 1 2 4 35 1 10
201314087809 18 2 10 2 1 3 9 1 6 1 70 2 1
201314087865 10 1 4 2 3 7 0 0 1 2 25 1 3
201314088082 11 1 11 2 1 3 20 0 3 3 70 1 3
201314088219 19 3 11 2 1 3 9 0 1 2 25 1 3
201314088442 2 3 1 2 1 3 9 0 3 3 70 1 1
201314088645 23 3 11 2 1 3 9 0 3 3 70 1 3
201314088671 16 1 2 2 1 3 20 1 1 2 45 1 2
201314088672 22 3 10 1 1 3 20 1 1 4 45 1 1
201314088686 13 1 1 1 1 3 9 1 1 2 45 1 1
201314088948 19 1 1 2 1 3 20 0 1 2 25 1 1
201314088964 13 1 2 2 2 3 9 1 1 2 55 1 2
201314089125 2 3 1 1 1 3 9 0 1 2 25 1 1
201314089226 15 1 1 2 2 3 20 0 5 4 35 1 1
201314089290 14 1 1 2 2 3 20 1 5 4 40 1 1
201314089463 17 1 10 1 1 3 20 0 1 2 15 1 1
201314089467 12 1 1 2 3 3 20 0 1 2 25 1 1
201314089589 7 1 10 1 2 3 9 0 5 4 45 1 1
201314089613 0 2 10 1 1 3 20 1 1 4 45 1 1
201314089695 19 1 1 2 2 3 9 1 1 2 45 1 1
201314089732 14 1 10 2 2 3 20 0 5 4 45 1 1
201314089839 8 1 1 2 2 3 9 0 5 4 35 1 1
201314090060 19 1 1 2 3 3 9 1 1 2 45 1 1
201314090139 16 1 1 2 1 3 20 0 3 3 70 1 1
201314090210 15 1 1 2 2 3 9 0 1 3 45 1 1
201314090251 22 2 1 2 1 3 9 0 1 2 65 1 1
201314090339 12 1 2 2 2 3 9 1 1 2 55 1 2
201314090424 10 1 10 2 2 3 9 1 1 3 50 1 1
201314090498 14 1 1 2 1 3 20 0 3 3 70 1 1
201314090515 11 1 1 2 2 3 20 0 1 4 30 1 1
201314090592 22 3 1 1 1 3 20 1 1 4 45 1 1
201314090712 19 5 10 2 1 3 20 0 6 1 70 2 1
201314090828 4 3 1 1 1 7 20 1 1 4 40 1 1
201314090955 13 1 1 2 2 3 9 1 1 2 45 1 1
201314091121 23 2 1 2 1 3 20 0 2 2 70 1 1
201314091267 1 2 2 2 1 7 9 1 1 2 55 2 2
201314091615 23 3 10 1 1 7 9 1 1 4 35 1 1
201314091738 2 3 1 1 1 3 20 1 3 3 70 1 1
201314092060 5 2 10 2 2 3 9 0 5 4 45 1 2
201314092096 13 1 10 2 2 7 20 1 1 5 35 1 2
201314092181 16 1 1 2 1 3 20 0 2 2 70 1 4
201314092199 10 1 11 2 1 3 20 0 3 2 70 1 4
201314092202 19 2 1 1 1 3 9 0 1 2 25 1 1
201314100335 16 3 2 2 1 3 0 0 4 1 25 1 2
201314750736 10 1 1 2 2 3 20 1 1 2 45 1 1
201314792046 15 1 11 2 3 3 9 0 1 2 45 1 4
201314792063 10 1 10 2 1 3 20 0 3 2 70 1 2
201314792076 16 1 11 2 1 3 20 1 3 2 70 1 4
201314792139 15 1 10 2 2 3 9 0 1 2 35 1 1
201314792180 18 1 10 1 1 3 20 0 1 2 50 1 4
201314792234 11 1 4 2 1 3 20 0 1 2 55 1 3
201314792236 15 1 4 1 3 3 9 1 1 2 55 1 4
201314792285 13 1 1 2 2 3 20 1 5 4 50 1 10
201314792299 15 1 11 2 1 3 20 0 1 2 55 1 3
201314792364 19 3 11 1 3 3 9 0 1 4 35 1 3
201314792521 7 1 4 2 1 3 9 1 1 2 55 1 3
201314792603 12 1 11 2 1 3 20 0 6 1 40 1 4
201314792605 8 1 4 2 1 3 9 0 5 4 45 4 4
201314792637 9 1 4 2 1 3 20 1 1 2 55 3 2
201314792669 17 1 11 2 2 3 20 0 1 2 45 1 2
201314792794 6 4 1 2 1 3 9 0 1 2 55 1 4
201314792820 19 1 1 2 3 3 20 0 1 2 45 1 1
201314792946 19 5 10 2 1 3 20 0 1 4 45 1 2
201314793063 11 1 1 2 2 3 20 1 1 2 40 1 1
201314793167 7 4 1 2 2 3 9 0 1 2 55 1 1
201314793272 12 1 1 2 2 3 9 1 1 4 40 1 1
201314793343 9 1 1 2 2 3 20 0 5 2 50 1 1
201314793406 10 1 2 2 2 3 0 0 1 4 30 1 2
201314793412 13 1 2 2 1 3 20 1 1 2 25 1 2
201314793440 15 1 2 2 1 3 9 1 5 2 35 1 2
201314793501 19 1 1 1 1 3 20 0 1 2 55 1 1
201314793518 19 1 1 2 2 3 20 0 1 4 35 1 1
201314793591 17 1 1 2 2 3 20 0 1 4 35 1 1
201314793623 20 5 1 2 1 3 20 0 1 2 55 1 1
201314793690 15 1 10 2 2 3 20 0 1 2 50 1 1
201314793696 11 1 1 2 2 3 9 0 1 4 40 1 1
201314793710 12 1 1 2 2 3 9 0 1 2 25 1 1
201314793756 16 1 2 2 1 3 20 1 3 2 70 1 2
201314793791 10 1 1 2 2 3 9 0 1 4 35 1 1
201314793847 11 1 1 2 2 3 9 0 1 2 55 1 1
201314793925 23 2 1 1 1 3 20 1 1 2 55 1 1
201314793946 13 1 1 2 2 3 20 0 1 2 30 1 1
201314793970 9 1 10 2 1 3 20 0 5 4 35 1 1
201314793974 17 1 1 2 2 3 20 0 5 4 40 1 1
201314794005 14 1 1 2 2 3 20 0 1 4 35 1 1
201314794007 15 1 10 2 2 3 20 0 2 2 30 1 1
201314794049 16 1 1 2 1 3 20 0 1 2 35 1 1
201314794052 7 1 10 2 1 3 20 0 1 4 40 1 1
201314794072 14 1 1 2 1 3 20 0 1 4 35 1 1
201314794083 10 1 1 2 1 3 20 0 1 2 55 1 1
201314794100 17 1 1 2 1 3 20 1 1 2 35 1 1
201314794137 18 1 1 2 1 3 9 1 1 2 55 1 1
201314794138 15 1 1 2 2 7 9 0 1 2 55 1 1
201314794202 22 3 2 2 1 3 20 0 1 4 35 1 2
201314794228 0 2 1 1 1 3 9 1 1 2 55 1 1
201314794245 17 1 1 2 1 3 9 0 5 2 35 1 1
201314794325 13 1 10 2 2 3 20 0 5 2 25 1 1
201314794349 21 2 10 2 1 3 20 0 1 2 55 1 1
201314794351 12 1 1 2 1 3 20 0 1 2 55 1 1
201314794376 11 1 1 2 2 3 20 0 1 2 25 1 1
201314794402 8 1 1 2 1 3 9 0 1 4 50 1 1
201314794435 5 2 1 1 1 3 20 0 1 2 35 2 2
201314794452 12 1 1 2 2 3 20 0 1 2 45 1 1
201314794512 16 1 1 2 2 3 20 0 1 2 25 1 1
201314794535 17 1 1 2 2 3 20 1 1 2 40 1 1
201314794546 20 1 1 2 3 3 20 0 1 2 25 1 1
201314794563 11 1 1 2 2 3 9 0 1 4 50 1 1
201314794566 15 1 2 2 1 3 20 1 3 2 70 1 2
201314794640 12 1 1 2 2 3 20 0 1 2 45 1 1
201314794641 21 2 1 2 1 3 20 1 1 2 55 1 1
201314794704 11 1 1 2 1 3 20 0 1 2 25 1 1
201314794707 22 3 2 2 2 3 9 0 2 4 40 1 2
201314794713 19 1 1 2 2 3 20 0 1 2 25 1 1
201314794714 18 1 1 2 3 3 20 0 1 2 25 1 1
201314794739 12 1 1 2 1 3 20 0 5 2 45 1 1
201314794741 17 1 1 1 1 3 9 0 1 2 55 1 1
201314794747 14 1 1 2 2 3 20 0 1 2 50 1 1
201314794782 16 1 10 2 1 3 20 1 1 2 55 1 1
201314794799 16 1 1 2 1 3 20 0 1 4 35 1 1
201314794805 13 1 1 2 2 3 9 0 2 2 55 1 1
201314794829 17 1 2 2 2 3 20 0 1 4 35 1 2
201314794871 13 1 1 1 2 3 20 0 5 2 45 1 1
201314794906 18 1 1 2 1 3 9 1 1 2 55 1 1
201314794915 16 1 1 2 2 3 20 0 1 2 25 1 1
201314794936 22 1 10 1 2 3 20 1 3 2 50 1 1
201314794982 22 3 1 1 3 3 20 1 1 4 40 1 1
201314795024 14 1 1 2 2 3 20 0 2 3 45 1 1
201314795067 15 1 1 2 2 3 9 1 5 2 55 1 1
201314795179 16 1 10 2 3 3 9 0 1 2 25 4 1
201314795185 20 2 2 1 3 3 20 0 5 4 45 1 2
201314795263 14 1 10 2 1 3 20 0 3 2 70 1 1
201314795277 17 1 1 2 2 3 9 0 1 2 35 1 1
201314795316 8 1 1 2 2 3 20 0 5 4 30 1 1
201314795333 17 1 1 2 1 3 9 1 3 2 70 1 1
201314795365 5 3 1 2 2 3 9 1 1 4 30 1 2
201314795369 8 1 10 2 3 3 20 0 5 4 25 1 1
201314795376 2 2 10 1 1 7 20 1 2 2 50 3 1
201314795378 8 1 10 2 1 3 9 0 1 2 25 1 1
201314795381 20 5 10 2 2 3 20 0 1 2 25 1 2
201314795400 21 2 4 2 1 3 20 1 2 2 70 1 10
201314795411 15 1 1 2 1 7 9 1 5 4 55 1 1
201314795425 21 3 2 2 2 3 9 0 1 2 55 1 2
201314795486 16 1 1 1 1 3 9 1 1 4 30 1 1
201314795568 18 5 1 1 1 3 9 1 1 2 45 3 1
201314795601 23 3 2 2 3 3 9 1 1 2 25 1 2
201314795630 13 1 1 2 2 3 9 0 1 4 30 1 1
201314795644 0 2 10 2 1 3 20 1 2 2 70 1 4
201314795664 13 1 4 2 1 3 20 0 4 2 70 2 2
201314795666 13 1 10 2 2 3 20 1 5 4 45 1 1
201314795737 11 1 4 2 1 3 20 0 1 4 40 1 4
201314795754 5 2 4 2 1 3 20 0 1 2 55 1 4
201314795790 1 2 2 2 1 3 9 1 1 2 30 3 2
201314795807 12 1 10 2 1 7 20 0 1 2 25 1 10
201314795878 23 2 3 2 1 3 9 0 3 2 70 1 3
201314795907 12 1 4 2 1 3 20 0 1 3 40 1 4
201314795954 8 1 1 2 2 3 9 0 5 2 35 1 1
201314795983 10 1 4 2 1 3 20 0 2 2 70 1 4
201314796010 23 2 2 2 1 3 20 0 1 2 55 1 2
201314796059 13 1 3 2 2 3 20 1 1 2 45 1 4
201314796148 8 4 4 2 2 3 9 0 5 4 45 1 3
201314796218 14 1 4 2 1 3 9 1 3 2 70 1 3
201314796363 13 1 11 2 1 3 20 0 1 2 50 1 3
201314796368 19 2 10 2 1 3 20 0 1 2 45 1 2
201314796430 16 1 1 2 1 3 20 0 3 2 55 1 1
201314796434 11 1 1 2 1 3 20 0 2 3 50 1 2
201314796452 10 1 4 2 1 3 20 0 2 2 45 1 10
201314796476 9 1 11 2 1 3 20 0 3 2 70 1 4
201314796538 13 1 10 2 1 3 20 0 3 2 70 1 4
201315465675 9 1 1 2 2 3 1 1 1 2 25 1 1
201315465791 12 1 1 2 2 3 20 0 3 4 35 1 1
201315465900 14 1 1 2 1 3 20 0 3 3 35 1 1
201315465967 0 3 1 2 2 3 20 0 1 3 35 1 1
201315465980 6 3 1 1 1 3 20 1 1 4 25 1 1
201315465981 17 1 1 2 2 3 20 1 1 2 25 1 1
201315466009 12 1 1 2 2 3 20 0 1 2 30 1 1
201315466033 10 1 1 2 2 3 20 0 1 2 35 1 1
201315466055 14 1 1 2 1 3 2 0 3 3 45 1 1
201315466093 19 3 1 2 2 3 8 1 3 4 40 1 1
201315466121 9 1 1 2 2 3 20 0 1 2 30 1 1
201315466172 13 1 1 2 3 3 20 1 1 2 30 1 1
201315466207 10 1 1 2 1 3 1 1 3 3 45 1 1
201315466213 7 1 1 2 2 3 8 0 3 6 45 1 1
201315466220 15 1 1 2 2 3 1 1 1 4 35 1 1
201315466237 18 3 1 2 1 3 20 1 3 4 65 1 1
201315466242 4 3 10 2 3 3 1 0 6 1 35 1 2
201315466336 18 3 10 2 2 3 20 1 2 2 40 1 1
201315466341 10 1 1 2 1 7 20 1 3 3 40 1 1
201315466395 10 1 1 2 1 3 1 0 3 3 40 1 1
201315466396 9 1 1 2 1 3 20 0 1 2 25 1 1
201315466405 8 1 1 2 3 3 20 0 1 2 25 1 1
201315466442 6 3 1 2 1 3 1 1 3 6 55 1 1
201315466459 15 1 10 2 2 3 20 1 3 3 45 1 1
201315466511 17 1 1 2 1 3 0 0 1 4 35 1 1
201315466536 9 1 1 2 2 3 1 1 1 4 35 1 1
201315466574 17 5 10 2 1 3 20 1 3 5 55 1 1
201315466588 19 3 2 2 2 3 20 0 1 4 40 1 2
201315466605 17 5 1 2 1 3 20 0 3 3 45 1 1
201315466615 12 1 1 2 2 3 1 1 3 3 45 1 1
201315466638 8 1 1 2 2 3 0 1 1 5 35 1 1
201315466667 20 3 2 2 2 3 20 0 3 3 40 1 2
201315466682 10 1 1 2 2 3 20 0 3 3 35 1 1
201315466701 16 1 1 2 1 3 20 0 3 3 45 1 1
201315466747 11 1 1 1 2 3 20 0 2 2 25 1 1
201315466749 7 1 1 2 2 3 20 0 3 2 35 1 1
201315466757 14 1 1 2 1 3 0 0 3 6 45 1 1
201315466768 16 1 2 2 2 3 20 0 3 2 30 1 2
201315466774 14 1 1 2 2 3 1 0 3 2 35 1 1
201315466786 2 3 2 2 1 3 1 1 2 3 45 1 2
201315466788 13 1 1 2 2 3 0 1 3 2 30 1 1
201315466790 9 1 1 2 3 3 20 0 3 2 35 1 1
201315466836 13 1 1 2 1 3 20 0 3 3 35 1 1
201315466839 7 1 1 2 1 3 20 1 3 5 55 1 1
201315466897 1 3 1 2 1 5 0 1 3 5 55 1 1
201315466932 15 1 1 2 1 3 0 0 2 2 30 1 1
201315466933 2 1 1 2 3 3 20 0 1 2 35 3 1
201315466946 23 3 1 2 1 3 1 1 1 2 25 3 1
201315466956 12 1 1 2 1 3 1 0 3 5 55 1 1
201315466988 17 1 1 2 2 3 20 0 1 6 35 1 1
201315467036 10 1 10 2 2 3 20 0 3 2 35 1 1
201315467066 18 5 1 2 1 3 20 0 3 5 55 1 1
201315467113 13 1 1 2 1 3 20 1 4 1 25 1 1
201315467134 17 1 1 2 1 3 20 0 3 5 35 1 1
201315467150 16 1 1 2 1 3 20 0 1 2 5 1 1
201315467172 16 1 1 2 2 3 20 1 1 2 30 1 1
201315467252 17 1 1 2 1 3 20 0 1 3 30 1 1
201315467263 12 1 1 2 2 3 1 0 1 6 25 1 1
201315467268 13 1 1 2 1 3 20 0 2 3 35 1 1
201315467302 18 1 1 2 2 3 20 1 3 1 30 1 1
201315467315 21 3 1 1 2 3 20 0 2 3 35 1 1
201315467412 15 1 1 2 3 3 20 1 1 2 25 1 1
201315467428 10 1 1 2 2 3 1 0 1 2 25 1 1
201315467431 12 1 1 1 3 3 0 1 1 2 30 1 1
201315467457 10 1 1 2 1 3 20 0 2 3 35 1 1
201315467506 16 1 10 1 3 8 20 1 3 3 40 1 1
201315467507 10 1 1 2 2 3 20 0 1 2 30 1 1
201315467533 9 1 1 2 1 3 1 0 3 5 55 1 1
201315467634 15 1 1 2 2 3 20 1 1 2 25 1 1
201315467650 16 1 1 2 1 3 20 1 5 4 40 1 1
201315467695 2 2 1 2 1 3 1 1 3 5 65 1 1
201315467709 7 1 1 2 1 3 0 0 3 5 55 1 1
201315467734 7 1 1 2 3 3 20 0 1 2 30 1 1
201315467742 21 3 1 2 2 3 1 0 4 4 25 1 1
201315467765 17 1 10 2 2 3 20 0 5 4 25 1 1
201315467795 20 3 1 2 1 3 20 1 2 6 45 1 1
201315467819 20 3 10 1 1 3 20 1 3 4 30 1 1
201315467858 19 1 1 1 2 3 20 1 1 2 25 1 1
201315467897 14 1 1 2 1 7 20 0 5 4 35 1 1
201315467941 13 1 1 2 2 3 20 0 3 3 35 1 1
201315467962 12 1 1 2 1 3 20 0 3 5 55 1 1
201315467981 13 1 10 2 2 3 20 0 3 4 40 1 2
201315468001 4 3 1 1 3 3 20 1 6 2 65 1 1
201315468009 15 1 1 2 2 3 20 0 4 5 45 1 1
201315468054 13 1 10 2 1 3 20 1 3 6 65 1 2
201315468075 6 3 1 2 4 3 1 1 4 3 45 1 1
201315468097 4 3 10 2 2 3 8 0 3 3 45 1 2
201315468102 1 3 1 1 1 3 2 1 6 3 65 2 1
201315468118 20 3 1 2 2 3 20 1 1 2 30 1 1
201315468123 13 1 1 2 1 5 0 0 2 2 25 3 1
201315468148 20 3 1 1 2 3 20 1 4 2 35 1 1
201315468168 18 3 1 2 1 3 0 0 2 4 30 1 1
201315468199 9 1 10 2 1 7 3 1 2 3 45 1 1
201315468306 8 1 1 2 2 3 20 1 5 3 30 1 1
201315468309 16 1 1 2 3 3 20 0 1 2 35 1 1
201315468327 21 3 1 2 2 3 1 1 3 5 45 1 1
201315468331 10 1 1 2 3 3 20 1 1 2 25 1 1
201315468348 8 1 1 2 2 3 20 1 2 2 25 1 1
201315468366 8 1 1 2 3 3 20 0 1 2 35 1 1
201315468404 17 1 1 2 2 3 20 1 3 5 45 1 1
201315468469 14 1 1 2 1 3 20 0 3 5 40 1 1
201315468483 17 1 1 2 4 3 20 0 1 2 40 1 1
201315468544 8 1 1 2 1 3 20 0 3 5 55 1 1
201315468558 7 1 1 2 1 3 1 0 6 2 65 1 1
201315468574 19 1 1 2 4 3 20 0 1 2 25 1 1
201315468619 7 1 1 2 3 3 20 0 1 2 25 1 1
201315468731 16 1 1 2 3 3 20 1 3 4 35 1 1
201315468745 14 1 1 2 2 3 20 1 1 2 25 1 1
201315468754 12 1 1 2 3 3 1 1 3 2 35 1 1
201315468767 8 1 1 2 2 3 20 0 1 2 30 1 1
201315468772 19 1 1 2 2 3 20 0 1 2 35 1 1
201315468807 15 1 1 2 1 3 1 0 1 2 30 1 1
201315468810 13 1 1 2 2 3 1 1 3 3 35 1 1
201315468858 9 1 10 2 1 3 20 0 3 6 55 1 1
201315468864 19 1 10 2 1 3 1 1 3 6 55 1 1
201315468868 14 1 1 2 1 3 1 0 3 4 65 1 1
201315468871 12 1 10 2 1 3 20 1 3 4 55 1 1
201315468993 16 1 1 2 4 2 1 1 1 2 30 3 1
201315469028 12 1 10 2 1 3 20 0 1 2 30 1 1
201315469048 11 1 2 2 1 3 20 1 3 3 65 1 2
201315469074 15 1 10 2 2 3 20 0 1 2 25 1 2
201315469092 23 3 1 2 2 3 20 0 1 2 25 1 1
201315469097 17 1 1 2 2 3 20 0 1 2 25 1 1
201315469112 14 1 1 2 2 3 1 1 2 2 35 1 1
201315469140 10 1 10 2 2 3 20 0 3 3 35 1 2
201315469162 8 1 2 2 2 7 1 1 3 6 45 1 2
201315469172 18 1 1 2 1 3 0 0 1 6 30 1 1
201315469205 5 3 1 2 2 3 20 1 3 4 35 1 1
201315469216 14 1 1 2 3 3 20 0 1 4 45 1 1
201315469295 14 1 10 2 1 3 20 1 3 3 45 1 1
201315469303 0 3 1 2 1 3 1 1 3 3 45 1 1
201315469320 8 1 1 2 2 7 20 0 1 2 30 1 1
201315469407 9 1 10 2 1 3 20 0 3 5 65 1 2
201315469415 11 1 10 2 2 3 20 1 1 2 30 1 1
201315469439 2 2 1 2 1 7 8 1 2 2 30 3 1
201315469441 13 1 1 2 2 3 20 0 3 3 30 1 1
201315469491 23 3 10 1 1 3 20 0 3 6 45 1 2
201315469537 8 1 1 2 2 3 20 0 5 2 30 1 1
201315469538 12 1 10 2 1 3 20 1 6 1 65 1 1
201315469595 13 1 1 2 3 3 20 0 1 2 35 1 1
201315469633 0 2 1 2 2 3 1 0 3 4 35 1 1
201315469643 11 1 1 2 1 3 0 1 3 3 35 1 1
201315469705 17 1 1 2 2 3 20 0 1 2 30 1 1
201315469725 14 1 1 1 1 3 20 0 1 4 25 1 1
201315469727 18 1 1 2 1 7 20 1 3 5 65 1 1
